conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7373abdb-ee5a-4949-b4ae-dee60ab37914,skill/competence,sector-specific,استخدام معدات الاتصالات,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",تجهيز واختبار وتشغيل معدات الاتصالات بمختلف أنواعها، مثل معدات الإرسال أو معدات الشبكة الرقمية أو معدات الاتصالات السلكية واللاسلكية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7376894b-6c71-495c-bbe4-8b373f2ec5a6,knowledge,sector-specific,بيولوجيا الأسماك,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",دراسة الأسماك أو المحاريات أو القشريات، وهي مصنّفة إلى العديد من المجالات المتخصصة التي تغطي الشكل وعلم وظائف الأعضاء وعلم التشريح والسلوك وأصولها وتوزيعها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73777be0-65f2-48b6-a9a7-50066ee521bd,knowledge,cross-sector,علم كيمياء الأرض,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",المنهج العلمي الذي يدرس وجود العناصر الكيميائية وتوزيعها في النظم الجيولوجية للأرض.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73785a70-9774-416e-8763-e88debc07ca3,skill/competence,occupation-specific,التأكد من الأجواء المناسبة,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",مناقشة رغبات العملاء قبل الفعالية والتأكد من الأجواء المناسبة في موقف محدد.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7378b8c3-3b62-46de-9d67-1c9528954615,skill/competence,sector-specific,التكيف مع نوع وسيلة الإعلام,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",التكيف مع وسائل الإعلام بمختلف أنواعها مثل التلفزيونات والأفلام والإعلانات التجارية وغيرها. تكييف العمل مع نوع وسيلة الإعلام ونطاق الإنتاج والميزانية والمصنفات التي يشملها نوع وسيلة الإعلام وغيرها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/737abc6e-60a9-4c49-b11e-1e0e584771bb,knowledge,sector-specific,جودة السلع الجلدية,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",مواصفات جودة المواد والعمليات والمنتجات النهائية، وأكثر العيوب شيوعًا في الجلود وإجراءات الاختبارات السريعة وإجراءات الاختبارات المعملية والمعايير الخاصة بها والمعدات الملائمة لفحص الجودة. 
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/737f8895-46df-4283-8f38-13f3f0fc3b77,knowledge,sector-specific,تقنية التوأمية الرقمية,,,released,2023-11-29T16:28:23.563Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","نموذج مصمم لإنشاء تمثيل افتراضي لجسم أو نظام يتم تحديثه من البيانات في الوقت الفعلي. وتتم عملية التمثيل الافتراضي من خلال الجمع بين محاكاة البيانات والتكنولوجيا، باستخدام أجهزة الاستشعار لإنتاج بيانات الجسم المادي، مثل درجة الحرارة أو الطاقة لبناء التوأمية الرقمية.  ويشارك التعلم الآلي والمحاكاة والتفكير في هذه العملية.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/738de3bd-2b6d-4183-beb9-055360b58639,skill/competence,sector-specific,دعم إدارة المواد الخام,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",دعم إدارة المواد الخام والمعدات المطلوبة لقسم الإنتاج. الإشراف على احتياجات المواد والإبلاغ عندما تصل مستويات المخزون إلى مستويات إعادة الطلب.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/738f77f0-8e47-4a15-9fa4-5ee40dec94ec,skill/competence,sector-specific,إدارة الرياضيين,,,released,2025-02-27T12:45:08.961Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",اختيار الرياضيين وتوظيفهم وإدارتهم ودعم العاملين لضمان تطابق الأهداف وتأييد المعايير المهنية في المنظمة بالكامل.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/739194a6-407a-40e9-b8bf-2e9934b77632,skill/competence,cross-sector,المساعدة في تحقيقات الشرطة,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",المساعدة في تحقيقات الشرطة عن طريق تزويدها بالمعلومات المتخصصة باعتباره مهنيًّا مشاركًا في القضية، أو عن طريق تقديم روايات الشهود العيان، لضمان أن الشرطة تمتلك جميع المعلومات ذات الصلة بالقضية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73997f48-cd9d-4724-872d-86ecbb2ed9a2,knowledge,sector-specific,أنواع النباتات,,,released,2025-07-25T11:15:00.857Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",مختلف أنواع النباتات والأشجار والشجيرات وخصائصها الخاصة. 
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73a023d0-888c-4d89-87e4-a03e84395da8,skill/competence,sector-specific,تطور علاقات العلاج النفسي,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الحفاظ على العلاقة العلاجية الفردية لتوظيف قدرات الشفاء الفطرية للفرد ولتحقيق التعاون الفعال في التثقيف الصحي وعملية الشفاء ولتعزيز احتمالية الشفاء الصحي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,skill/competence,cross-sector,إدارة النفايات,,,released,2023-12-20T15:56:21.33Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","إدارة كميات كبيرة من النفايات و/أو المواد الخطرة أو التخلص منها، وفقاً للتشريعات، ومن ثم احترام المسؤوليات البيئية والمتعلقة منها بالشركات.  وضمان وجود التراخيص والتصاريح المطلوبة واتباع الممارسات الإدارية المعقولة أو معايير الصناعة أو الممارسات الزراعية المقبولة عموماً.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73ad6340-a83e-4143-be7f-c572e7c2883b,skill/competence,occupation-specific,استخدام مقصات الصفائح المعدنية,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",استخدام مقصات متينة متخصصة لقطع الصفائح المعدنية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73aeff8a-28d9-46ca-9920-a9f37ce074fe,knowledge,cross-sector,طرق التمثيل الصوتي,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",طرق نقل اللغة المنطوقة بسرعة إلى نص، مثل الكتابة المختزلة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73b4cc3b-3827-4c54-ac54-d912e5cdae21,knowledge,cross-sector,أنواع النسيج,,,released,2023-11-13T11:11:21.374Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الأقمشة المنسوجة وغير المنسوجة والأقمشة المحبوكة والشبكية والمنسوجات التقنية مثل Gore-Tex وGannex.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73b87890-d2ec-4842-b824-b4851ff12051,skill/competence,cross-sector,تنسيق الشراكات بين القطاعين العام والخاص في السياحة,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الإشراف على الشركاء في القطاعين العام والخاص لتحقيق التنمية السياحية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73b97efd-49fe-49d7-89dd-444f870cd210,skill/competence,sector-specific,تجهيز منتجات الخضروات لاستخدامها في إحدى الأكلات,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تجهيز منتجات الخضراوات؛ مثل الخضراوات والبقول الحَبِّية والفواكه والحبوب والفطر، من أجل استخدامها لاحقًا في أكلات.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73c18a8e-6563-4254-a941-f56acfddbf24,skill/competence,cross-sector,تشغيل معدات البرشمة المحمولة يدويًا,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشغيل أنواع مختلفة من العدد والمعدات المستخدمة في عمليات البرشمة، مثل طقم مطرقة المسامير والبرشام والعصارات المحمولة يدويًّا والمطرقة وساندة البرشام والمطرقة التي تعمل بالهواء المضغوط ومسدس البرشمة وغيرها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73c19cbc-34fb-47a5-802b-8e49076cda41,skill/competence,cross-sector,معالجة المنتجات المطاطية,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",استخدام العدد والمعدات لتكوين قطع مطاطية أو منتجات نهائية مطاطية عن طريق أداء عمليات مثل القطع أو التشكيل أو السمنتة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73c22209-d78f-4847-b213-e48409d704a9,knowledge,sector-specific,الأنشطة الخارجية,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تتم ممارسة الأنشطة الرياضية في الهواء الطلق، غالبًا في الطبيعة، مثل المشي لمسافات طويلة والتسلق والتزلج والتزحلق بألواح الثلج والتجديف وركوب الرمث وتسلق الحبال.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73c7d0d9-092f-4f6e-800a-5759f45a6fc6,skill/competence,sector-specific,تشغيل برنامج 2D CAD في صناعة الأحذية,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","القدرة على قراءة وتحليل مواصفات التصميم لتحويل النماذج الافتراضية ثلاثية الأبعاد والرسومات المعدة بمساعدة الحاسوب والرسومات التخطيطية المصنوعة باليد إلى البيئة ثنائية الأبعاد لبرمجيات التصميم بمساعدة الحاسوب.  تسوية الهياكل المحولة رقميًّا والعمل بها.  استخدام الماسحات الضوئية والحواسيب اللوحية.  إنتاج وضبط وتعديل التصاميم ثنائية الأبعاد لكافة النماذج الأولية، بما في ذلك المواصفات التقنية، لمختلف أنواع هياكل الأحذية باستخدام أنظمة 2D CAD.  إنشاء الوحدة المتداخلة وتصنيفها.  إنتاج اللوحات الفنية.
   "
